DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20190913,99CAAH01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190913,99EZ7G01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,99ALMB01,22506,ROTEADOR RE057 150MBPS 1 ANT.4PTS.LAN        
20190912,9OBX8W01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9OPJER01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,63916401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9OQNTG01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,70321801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,96698401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,67103701,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20190912,9OPXWL01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,80762501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,80762501,23576,SMARTPHONE LG K10 POWER DB TITANIUM          
20190912,9O4SS801,26003,SMARTPHONE SAMSUNG GAL A20  A205 32GB PRETO  
20190912,9O4SS801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9O4SS801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9O54YX01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9NZON401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9O15QE01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9OQNZ601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,99JJ0B01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,99LUUD01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,99M3NE01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9OHZ3H01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9OQNOI01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,64259101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,99CBR101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20190912,99CBR101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,41715701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,31386801,22752,CELULAR RIU FLIP 2.4 DB DOURADO              
20190912,15567101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,09620101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,99F46O01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20190912,20685201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,95092601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,58592601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,88316101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,72879501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,99456301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,61714901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9OQNKW01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9OQO3M01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9OQNQU01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,91783601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,47280501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20190912,47280501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,95964401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,13895401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9O4CDC01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,18964901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9OJEJ501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9OKGAF01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9O07W001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,75726201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,96846301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,99LOMQ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9O2P3B01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,9ONP2A01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20190912,99ESRC01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,99ESRC01,19729,PEN DRIVE 8GB PD587 TWIST PRETO              
20190912,71358601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,50981301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,36418101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,88426201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,63196101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,96168401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,87553901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,42142101,25581,SMARTPHONE SAMSUNG GAL J6 PLUS 32GB VERMELHO 
20190912,9OMX0Y01,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190912,99F1CN01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190912,99F1CN01,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20190911,56989401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,56989401,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20190911,02148801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,85646901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,34306101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,34306101,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20190911,05964601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,78050001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,72637601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,99MJ6X01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,22109101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,99F4QN01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,99DWE301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9O2HO201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,60920301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,16330101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,16328101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,95467301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9O66G001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,45260401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,99FFU601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,49031101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,99H8MQ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9O2W6P01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9O58QP01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9O58QP01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9O58QP01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9OQN6C01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9NZG1R01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9OMGV201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,99IT4D01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,99HZWC01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,88830001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,99F63001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9OIV2G01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,73373301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,20489301,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20190911,20489301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,14636001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,39270901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,25042501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9OQN5L01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,99H09K01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,32000301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9OQNDO01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9OQN9I01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9OQNKQ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,09642201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9OQK5E01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,80288701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,99CRFI01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,99GKXI01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9OOFW801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,99IZDU01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,77628201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,99HDGS01,24555,"TELEVISOR SMART 32"" PH32E20DSGWA PHILCO      "
20190911,35603801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,35603801,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20190911,9OGZ7T01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,42195601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,99HS7B01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,99LH0M01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,9O1C7Q01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,99BI4R01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,25113401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,92941701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,70544001,25726,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRETO    
20190911,70544001,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20190911,99ED1001,21256,CELULAR BLU TANK II T193 DB PRETO AZUL       
20190911,99ED1001,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20190911,19828001,25355,"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        "
20190911,99E4Q901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,41640101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190911,08003601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,02651801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OQKGK01,25934,TABLET NB306 M7 3G PLUS QUAD CORE DOURADA    
20190910,52669201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,43788201,25193,SMARTPHONE SAMSUNG GAL J6 32GB PRATA         
20190910,44924601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,99MQMW01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,02705301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,93856201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,73893501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,00654601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,56076901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,19990301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,35200501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9O0NEM01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9O6DUJ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,90957701,26013,SMARTPHONE SAMSUNG GAL A50  A505 64GB BRANCO 
20190910,99AIJ801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,59014901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,99MJ6X01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,99AT7A01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,99D9PV01,23804,CONJ.SC-AKX700LBK SOM 3X1 PANASONIC          
20190910,99D9PV01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9O3P4H01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9O3P4H01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20190910,33595501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OGH8A01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,08728501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,08728501,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20190910,99LH4P01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,97473301,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20190910,999XCN01,19729,PEN DRIVE 8GB PD587 TWIST PRETO              
20190910,999XCN01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,55249701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,99FZUK01,25767,CAIXA AMPLIFICADA CM-11 MULT CONECT PARTY BIV
20190910,99FFY601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,99BLDV01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,34922501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,93394801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,45217901,25718,"TELEVISOR SMART 50"" 50P65US ULTRA HD 4K      "
20190910,9O84P701,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190910,9O84P701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OHWXM01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,95804901,23781,RADIO CJ65 ABRALLK LG                        
20190910,9OGVQZ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9NYJWX01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OQJZJ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9O44RC01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9O4UI101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,99ITY501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OKDRX01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OQMUK01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OQMIO01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OQMF601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,63349501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,99GM9J01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,73914501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,76686201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,95518601,25366,TABLET NB728 MINI MS40G PRETO                
20190910,59152001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,24920301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,20064801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,12904701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,99QJI001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OQMPM01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OQMNW01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OQMSA01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OQMNQ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OQMJ001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,90964401,25545,"TELEVISOR SMART 40"" TC40FS600B PANASONIC     "
20190910,90964401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20190910,9OQMM601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,30329701,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20190910,9OQMKK01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OQMKK01,25577,SMARTPHONE SAMSUNG GALAXY J4 PLUS 32GB PRETO 
20190910,99DIC701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OQ3FE01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,19465701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,19465701,21821,PEN DRIVE NANO 16GB PD054 PRETO              
20190910,99ECO101,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190910,42593401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,99LQB201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,84451001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,99J5X801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OHXSE01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9OJ09C01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,03642801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,38909301,21854,CELULAR BLU JENNY 2.8 T276 DB PRETO-AZUL     
20190910,99MEO301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,33663101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,99C3BP01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,99DLZA01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9NY3Y801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9O8NK201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,02615701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,99O8RN01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,9O6D5601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,15698001,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,81579401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,99E1JT01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,22119701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190910,14981101,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20190910,91335501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,18593401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,99BZV501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9O0YG201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,99IG1J01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,81026201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,96674701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9OEWQ701,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,12933601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9OQM5401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,50607401,23804,CONJ.SC-AKX700LBK SOM 3X1 PANASONIC          
20190909,83235501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,62039901,26006,SMARTPHONE SAMSUNG GAL A30 A305 64GB PRETO   
20190909,65231401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9OPPYZ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9OPPYZ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,38415101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,30089801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9O2Z4S01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,99DT5O01,25675,SMARTPHONE MOTOROLA MOTO G7 PLAY XT1952-5 IND
20190909,9OABYZ01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9OABYZ01,25535,SMARTPHONE SAMSUNG GAL J2 PRIME S/ TV 16GB DR
20190909,60644801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,67419501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9OFQ5301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,07763201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,99KAQY01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,90025501,25727,SMARTPHONE SAMSUNG GAL J2 CORE 16GB PRATA    
20190909,91164301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9O6FPY01,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20190909,90845601,26004,SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   
20190909,9O8LMH01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9O9CZF01,26004,SMARTPHONE SAMSUNG GAL A20  A205 32GB AZUL   
20190909,99MWB901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9O2ZL201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9O07A301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,999KO601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9OP24601,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,78836101,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,88939801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,88939801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9OQLPG01,25782,TABLET NB275 M7S 3G PLUS 8GB ROSE            
20190909,9OQLPG01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9OQLOU01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,16518201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,99BWCT01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9OQM9S01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9OIUHY01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,99CAE801,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,99EAKN01,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,99EIQ201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,99757301,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,9OLK9K01,21647,DVD D-15 KARAOKE MONDIAL                     
20190909,21372401,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,35586901,25982,SMARTPHONE SAMSUNG GAL A10  A105 32GB AZUL   
20190909,35586901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,67650301,22618,CELULAR RIU-I R200 DB PRETO-AMARELO          
20190909,16691201,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,45695501,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
20190909,09457901,25981,SMARTPHONE SAMSUNG GAL A10  A105 32GB PRETO  
